interval	flow_info	len	dscp	counts
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	928	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5274, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5279, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5279, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	40	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5275)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	40	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	62	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5282, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	40	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	1492	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	196	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5283, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5282, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	40	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5266)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	1492	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	40	0	2
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	1492	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	283	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5274)	1292	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5274)	185	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5274)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	91	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5277)	40	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	296	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	555	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	866	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5274)	40	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5275)	52	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5273)	1292	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5273)	185	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5275)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	84	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5276)	185	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	1115	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	547	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5276)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	74	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5276)	40	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	297	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	339	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	91	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5276)	1292	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	40	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5275)	1115	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	561	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	422	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	177	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	215	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	118	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	218	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	314	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	339	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	416	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	432	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5273)	74	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1415	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	449	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	455	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	456	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1460	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1460	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	501	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	208	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	547	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	870	0	1
2023-06-26 21:06:10	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	177	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1492	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	61	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1489	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1413	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	167	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	570	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	975	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	788	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	704	0	1
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1219	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	74	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5277, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5279, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5278, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5278, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5278, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5277, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5277, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5276, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5276, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5276, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5275, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5279, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5279, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5283, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5284, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5284, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5284, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5284, '52.98.228.50', 443)	40	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5283, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5283, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5283, '52.98.228.50', 443)	40	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5282, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5282, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5282, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5275, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5275, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5271, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5272, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5271, '20.190.190.102', 443)	639	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5271, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5271, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5270, '20.190.190.102', 443)	652	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5270, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5270, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5272, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5272, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5274, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5274, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5274, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5273, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5273, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5273, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5272, '20.190.190.102', 443)	639	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5284, '52.98.228.50', 443)	1492	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	40	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	270	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	295	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	40	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	272	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	295	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	297	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	555	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	294	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	84	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	74	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5266)	1115	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5266)	91	0	1
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5266)	40	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5284)	52	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5277)	74	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5277)	185	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5270, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5278)	1292	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5279)	1292	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5279)	185	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5279)	74	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5279)	40	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5278)	185	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5278)	74	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5278)	40	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5277)	1292	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5282)	40	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5282)	74	0	1
2023-06-26 21:06:10	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5284)	185	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5284)	40	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5283)	185	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5283)	40	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5282)	1292	0	1
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5282)	185	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5269, '20.190.190.102', 443)	659	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5269, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	923	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	511	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	491	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	140	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	922	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	511	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	491	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	290	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	40	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	1007	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	929	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5266, '20.190.190.102', 443)	668	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5269, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5269, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5268, '20.190.190.102', 443)	661	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5268, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5268, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5268, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5267, '20.190.190.102', 443)	668	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5267, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5267, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5267, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5266, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	1398	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5266, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5266, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5265, '20.190.190.102', 443)	648	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5265, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5265, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5265, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5264, '20.190.190.102', 443)	648	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5264, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5264, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5264, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5291)	1492	0	5
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5290)	1492	0	5
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5290, '52.109.68.101', 443)	40	0	4
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5291, '52.109.68.101', 443)	40	0	4
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5290)	52	0	3
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5291)	52	0	3
2023-06-26 21:06:20	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	75	0	2
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5162, '40.99.157.2', 443)	40	0	2
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	40	0	2
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5291, '52.109.68.101', 443)	1480	0	2
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5290, '52.109.68.101', 443)	1480	0	2
2023-06-26 21:06:20	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	177	0	2
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5291, '52.109.68.101', 443)	232	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5291, '52.109.68.101', 443)	198	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5291, '52.109.68.101', 443)	52	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5290, '52.109.68.101', 443)	232	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5290, '52.109.68.101', 443)	198	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5290, '52.109.68.101', 443)	52	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	1013	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	1007	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5291)	369	0	1
2023-06-26 21:06:20	('TCP', '52.98.243.2', 443, '172.17.13.130', 4629)	83	0	1
2023-06-26 21:06:20	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5291)	671	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5291)	91	0	1
2023-06-26 21:06:20	('TCP', '40.99.157.2', 443, '172.17.13.130', 5162)	1123	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5290)	669	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5290)	369	0	1
2023-06-26 21:06:20	('TCP', '52.109.68.101', 443, '172.17.13.130', 5290)	91	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 4629, '52.98.243.2', 443)	40	0	1
2023-06-26 21:06:20	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:06:30	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	40	0	1
2023-06-26 21:06:30	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	40	0	1
2023-06-26 21:06:30	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	69	0	1
2023-06-26 21:06:30	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	65	0	1
2023-06-26 21:06:30	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	65	0	1
2023-06-26 21:06:30	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	69	0	1
2023-06-26 21:06:40	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	52	0	17
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	1492	0	14
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	1492	0	11
2023-06-26 21:06:40	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	52	0	11
2023-06-26 21:06:40	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	52	0	10
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	1492	0	6
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	40	0	4
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	40	0	3
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	136	0	2
2023-06-26 21:06:40	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	253	0	2
